athlete_id,event,is_outdoor,year,age,result,wind,placement,club,date,venue,competition,competition_key,is_approved,rejection_reason
68575,Liten Ball 150gram,True,2023,11,"20,78",,2,Førde IL Friidrett,2023-05-29,Skei Stadion,"Jølster, Nasjonalt Stemne","2023-05-29|Skei Stadion|Jølster, Nasjonalt Stemne",True,
68575,60 meter,False,2023,11,"10,08",,1,Førde IL Friidrett,2023-01-14,Trivselshallen,"Sandane, Trivselshalleikane","2023-01-14|Trivselshallen|Sandane, Trivselshalleikane",True,
68575,Høyde,False,2023,11,"0,80",,2,Førde IL Friidrett,2023-01-14,Trivselshallen,"Sandane, Trivselshalleikane","2023-01-14|Trivselshallen|Sandane, Trivselshalleikane",True,
68575,"Lengde (Sone 0,5m)",False,2023,11,"3,27",,1,Førde IL Friidrett,2023-01-14,Trivselshallen,"Sandane, Trivselshalleikane","2023-01-14|Trivselshallen|Sandane, Trivselshalleikane",True,
73226,3000 meter,True,2022,62,"11,15,46",,1,Jølster IL,2022-10-25,Førde Stadion,"Førde, 3000 kveld","2022-10-25|Førde Stadion|Førde, 3000 kveld",True,
73226,5000 meter,True,2021,61,"19,11,37",,3,Jølster IL,2021-06-27,Førde Stadion,"Førde, NM Veteran","2021-06-27|Førde Stadion|Førde, NM Veteran",True,
16865,"Kule 4,0kg",True,2023,70,"9,83",,1,Gloppen Friidrettslag,2023-10-01,Loggane Stadion,"Gloppen, Loggane Open","2023-10-01|Loggane Stadion|Gloppen, Loggane Open",True,
16865,"Kule 5,0kg",True,2022,69,"9,23",,1,Gloppen Friidrettslag,2022-10-09,Loggane Stadion,"Gloppen, Loggane Open","2022-10-09|Loggane Stadion|Gloppen, Loggane Open",True,
16865,"Kule 5,0kg",True,2013,60,"11,43",,1,Gloppen Friidrettslag,2013-05-20,Loggane Stadion,"Gloppen, Loggane Open","2013-05-20|Loggane Stadion|Gloppen, Loggane Open",True,
16865,"Diskos 1,0kg",True,2022,69,"32,01",,1,Gloppen Friidrettslag,2022-10-09,Loggane Stadion,"Gloppen, Loggane Open","2022-10-09|Loggane Stadion|Gloppen, Loggane Open",True,
16865,"Diskos 1,0kg",True,2017,64,"37,68",,1,Gloppen Friidrettslag,2017-09-08,Hyen Stadion,"Gloppen, Seriestemne","2017-09-08|Hyen Stadion|Gloppen, Seriestemne",True,
16865,"Diskos 1,0kg",True,2014,61,"37,51",,1,Gloppen Friidrettslag,2014-10-28,Hyen Stadion,"Gloppen, Seriestemne","2014-10-28|Hyen Stadion|Gloppen, Seriestemne",True,
16865,"Diskos 1,0kg",True,2013,60,"44,67",,2,Gloppen Friidrettslag,2013-08-10,Byrkjelo Stadion,"Byrkjelo, NM veteran 2013","2013-08-10|Byrkjelo Stadion|Byrkjelo, NM veteran 2013",True,
16865,"Diskos 2,0kg",True,1984,31,"45,34",,1,Jølster IL,1984-06-17,,Øvre Årdal,,True,
16865,"Slegge 4,0kg/119,5cm",True,2023,70,"36,34",,1,Gloppen Friidrettslag,2023-11-19,Loggane Stadion,"Gloppen, Loggane Open","2023-11-19|Loggane Stadion|Gloppen, Loggane Open",True,
16865,"Slegge 5,0kg/120cm",True,2020,67,"38,85",,1,Gloppen Friidrettslag,2020-10-25,Loggane Stadion,"Gloppen, Loggane Open","2020-10-25|Loggane Stadion|Gloppen, Loggane Open",True,
16865,"Slegge 5,0kg/120cm",True,2019,66,"36,23",,1,Gloppen Friidrettslag,2019-12-29,Loggane Stadion,"Gloppen, Loggane Open","2019-12-29|Loggane Stadion|Gloppen, Loggane Open",True,
16865,"Slegge 5,0kg/120cm",True,2018,65,"41,41",,1,Gloppen Friidrettslag,2018-10-07,Loggane Stadion,"Gloppen, Loggane Open","2018-10-07|Loggane Stadion|Gloppen, Loggane Open",True,
16865,"Slegge 5,0kg/120cm",True,2017,64,"41,04",,1,Gloppen Friidrettslag,2017-09-08,Hyen Stadion,"Gloppen, Seriestemne","2017-09-08|Hyen Stadion|Gloppen, Seriestemne",True,
16865,"Slegge 5,0kg/120cm",True,2016,63,"41,80",,1,Gloppen Friidrettslag,2016-10-30,Byrkjelo Stadion,"Byrkjelo, Seriestemne","2016-10-30|Byrkjelo Stadion|Byrkjelo, Seriestemne",True,
16865,"Slegge 5,0kg/120cm",True,2015,62,"41,67",,1,Gloppen Friidrettslag,2015-10-18,Loggane Stadion,"Gloppen, Loggane Open","2015-10-18|Loggane Stadion|Gloppen, Loggane Open",True,
16865,"Slegge 5,0kg/120cm",True,2014,61,"44,08",,1,Gloppen Friidrettslag,2014-10-28,Hyen Stadion,"Gloppen, Seriestemne","2014-10-28|Hyen Stadion|Gloppen, Seriestemne",True,
16865,"Slegge 5,0kg/120cm",True,2013,60,"47,71",,1,Gloppen Friidrettslag,2013-08-10,Byrkjelo Stadion,"Byrkjelo, NM veteran 2013","2013-08-10|Byrkjelo Stadion|Byrkjelo, NM veteran 2013",True,
16865,"Slegge 7,26kg/121,5cm",True,1980,27,"54,90",,2,Turn & Idrettsforeningen Viking,1980-06-11,,Bergen/Ås,,True,
16865,"VektKast 7,26Kg",True,2023,70,"14,21",,1,Gloppen Friidrettslag,2023-11-19,Loggane Stadion,"Gloppen, Loggane Open","2023-11-19|Loggane Stadion|Gloppen, Loggane Open",True,
16865,"VektKast 9,08Kg",True,2022,69,"13,85",,1,Gloppen Friidrettslag,2022-10-09,Loggane Stadion,"Gloppen, Loggane Open","2022-10-09|Loggane Stadion|Gloppen, Loggane Open",True,
16865,"VektKast 9,08Kg",True,2020,67,"13,82",,1,Gloppen Friidrettslag,2020-10-25,Loggane Stadion,"Gloppen, Loggane Open","2020-10-25|Loggane Stadion|Gloppen, Loggane Open",True,
16865,"VektKast 9,08Kg",True,2019,66,"15,51",,1,Gloppen Friidrettslag,2019-12-29,Loggane Stadion,"Gloppen, Loggane Open","2019-12-29|Loggane Stadion|Gloppen, Loggane Open",True,
16865,"VektKast 9,08Kg",True,2018,65,"14,07",,1,Gloppen Friidrettslag,2018-10-07,Loggane Stadion,"Gloppen, Loggane Open","2018-10-07|Loggane Stadion|Gloppen, Loggane Open",True,
16865,"VektKast 9,08Kg",True,2017,64,"14,88",,1,Gloppen Friidrettslag,2017-09-08,Hyen Stadion,"Gloppen, Seriestemne","2017-09-08|Hyen Stadion|Gloppen, Seriestemne",True,
16865,"VektKast 9,08Kg",True,2015,62,"15,11",,1,Gloppen Friidrettslag,2015-10-18,Loggane Stadion,"Gloppen, Loggane Open","2015-10-18|Loggane Stadion|Gloppen, Loggane Open",True,
16865,"VektKast 9,08Kg",True,2014,61,"15,81",,1,Gloppen Friidrettslag,2014-10-28,Hyen Stadion,"Gloppen, Seriestemne","2014-10-28|Hyen Stadion|Gloppen, Seriestemne",True,
16865,"VektKast 9,08Kg",True,2013,60,"17,83",,1,Gloppen Friidrettslag,2013-08-11,Byrkjelo Stadion,"Byrkjelo, NM veteran 2013","2013-08-11|Byrkjelo Stadion|Byrkjelo, NM veteran 2013",True,
16865,"VektKast 9,08Kg",True,2013,60,"16,44",,1,Gloppen Friidrettslag,2013-05-12,Loggane Stadion,"Gloppen, Loggane Open","2013-05-12|Loggane Stadion|Gloppen, Loggane Open",True,
57572,60 meter,True,2019,11,"11,44","+0,4",6-h2,IL Sand,2019-05-18,Haugesund Friidrettsstadion,"Haugesund, Mailekene 2019","2019-05-18|Haugesund Friidrettsstadion|Haugesund, Mailekene 2019",True,
57572,60 meter,True,2019,11,"11,78","+0,9",4,IL Sand,2019-06-29,Suldal Sentralidrettsanlegg,"Suldal, Suldalsleikane 2019","2019-06-29|Suldal Sentralidrettsanlegg|Suldal, Suldalsleikane 2019",True,
57572,600 meter,True,2019,11,"2,27,35",,3,IL Sand,2019-06-30,Suldal Sentralidrettsanlegg,"Suldal, Suldalsleikane 2019","2019-06-30|Suldal Sentralidrettsanlegg|Suldal, Suldalsleikane 2019",True,
57572,"Lengde (Sone 0,5m)",True,2019,11,"2,48","-2,8",3,IL Sand,2019-06-30,Suldal Sentralidrettsanlegg,"Suldal, Suldalsleikane 2019","2019-06-30|Suldal Sentralidrettsanlegg|Suldal, Suldalsleikane 2019",True,
57572,"Lengde (Sone 0,5m)",True,2019,11,"2,16","+2,1",17,IL Sand,2019-05-18,Haugesund Friidrettsstadion,"Haugesund, Mailekene 2019","2019-05-18|Haugesund Friidrettsstadion|Haugesund, Mailekene 2019",False,For mye vind/Assisting wind
57572,Liten Ball 150gram,True,2019,11,"16,90",,4,IL Sand,2019-06-29,Suldal Sentralidrettsanlegg,"Suldal, Suldalsleikane 2019","2019-06-29|Suldal Sentralidrettsanlegg|Suldal, Suldalsleikane 2019",True,
42305,60 meter,True,2021,11,"10,05","-1,1",1,Ørsta IL,2021-08-28,Ørsta Stadion,"Ørsta, Ørstaleikane","2021-08-28|Ørsta Stadion|Ørsta, Ørstaleikane",True,
42305,60 meter,True,2021,11,"10,10","+0,9",3,Ørsta IL,2021-06-19,Molde Idrettspark,"Molde, KM for Møre og Romsdal","2021-06-19|Molde Idrettspark|Molde, KM for Møre og Romsdal",True,
42305,60 meter,True,2021,11,"10,14","-0,6",1-h2,Ørsta IL,2021-05-30,Høddvoll Stadion,"Ulsteinvik, Dimnaleikane 2021","2021-05-30|Høddvoll Stadion|Ulsteinvik, Dimnaleikane 2021",True,
42305,60 meter,True,2021,11,"10,25","+0,4",1,Ørsta IL,2021-06-06,Ørsta Stadion,"Ørsta, Klubbstemne SpareBank1-leikane","2021-06-06|Ørsta Stadion|Ørsta, Klubbstemne SpareBank1-leikane",True,
42305,60 meter,True,2021,11,"10,31","0,1",1,Ørsta IL,2021-06-15,Ørsta Stadion,"Ørsta, Treningsstemne","2021-06-15|Ørsta Stadion|Ørsta, Treningsstemne",True,
42305,60 meter,True,2021,11,"10,64","-1,7",1,Ørsta IL,2021-05-08,Ørsta Stadion,"Ørsta, Treningsstemne","2021-05-08|Ørsta Stadion|Ørsta, Treningsstemne",True,
42305,200 meter,True,2021,11,"35,66","-0,8",2,Ørsta IL,2021-08-29,Ørsta Stadion,"Ørsta, Ørstaleikane","2021-08-29|Ørsta Stadion|Ørsta, Ørstaleikane",True,
42305,600 meter,True,2021,11,"2,19,16",,1,Ørsta IL,2021-09-14,Ørsta Stadion,"Ørsta, Rekrutteringscup nr 6","2021-09-14|Ørsta Stadion|Ørsta, Rekrutteringscup nr 6",True,
42305,"60 meter hekk (68,0cm)",True,2021,11,"13,90","-2,8",1,Ørsta IL,2021-05-08,Ørsta Stadion,"Ørsta, Treningsstemne","2021-05-08|Ørsta Stadion|Ørsta, Treningsstemne",True,
42305,Høyde,True,2021,11,"1,23",,1,Ørsta IL,2021-06-20,Molde Idrettspark,"Molde, KM for Møre og Romsdal","2021-06-20|Molde Idrettspark|Molde, KM for Møre og Romsdal",True,
42305,Høyde,True,2021,11,"1,21",,1,Ørsta IL,2021-08-28,Ørsta Stadion,"Ørsta, Ørstaleikane","2021-08-28|Ørsta Stadion|Ørsta, Ørstaleikane",True,
42305,"Lengde (Sone 0,5m)",True,2021,11,"3,47","+0,1",2,Ørsta IL,2021-05-30,Høddvoll Stadion,"Ulsteinvik, Dimnaleikane 2021","2021-05-30|Høddvoll Stadion|Ulsteinvik, Dimnaleikane 2021",True,
42305,"Lengde (Sone 0,5m)",True,2021,11,"3,39","+0,0",2,Ørsta IL,2021-06-06,Ørsta Stadion,"Ørsta, Klubbstemne SpareBank1-leikane","2021-06-06|Ørsta Stadion|Ørsta, Klubbstemne SpareBank1-leikane",True,
42305,"Lengde (Sone 0,5m)",True,2021,11,"3,39","-1,0",2,Ørsta IL,2021-06-19,Molde Idrettspark,"Molde, KM for Møre og Romsdal","2021-06-19|Molde Idrettspark|Molde, KM for Møre og Romsdal",True,
42305,"Kule 2,0kg",True,2021,11,"7,39",,1,Ørsta IL,2021-05-27,Ørsta Stadion,"Ørsta, Treningsstemne","2021-05-27|Ørsta Stadion|Ørsta, Treningsstemne",True,
42305,"Kule 2,0kg",True,2021,11,"7,32",,2,Ørsta IL,2021-08-28,Ørsta Stadion,"Ørsta, Ørstaleikane","2021-08-28|Ørsta Stadion|Ørsta, Ørstaleikane",True,
42305,"Kule 2,0kg",True,2021,11,"6,89",,1,Ørsta IL,2021-06-20,Molde Idrettspark,"Molde, KM for Møre og Romsdal","2021-06-20|Molde Idrettspark|Molde, KM for Møre og Romsdal",True,
42305,"Kule 2,0kg",True,2021,11,"6,80",,1,Ørsta IL,2021-05-30,Høddvoll Stadion,"Ulsteinvik, Dimnaleikane 2021","2021-05-30|Høddvoll Stadion|Ulsteinvik, Dimnaleikane 2021",True,
42305,"Kule 2,0kg",True,2021,11,"6,41",,2,Ørsta IL,2021-06-06,Ørsta Stadion,"Ørsta, Klubbstemne SpareBank1-leikane","2021-06-06|Ørsta Stadion|Ørsta, Klubbstemne SpareBank1-leikane",True,
42305,Spyd 400gram,True,2021,11,"15,27",,1,Ørsta IL,2021-05-08,Ørsta Stadion,"Ørsta, Treningsstemne","2021-05-08|Ørsta Stadion|Ørsta, Treningsstemne",True,
42305,Spyd 400gram,True,2021,11,"15,16",,2,Ørsta IL,2021-08-29,Ørsta Stadion,"Ørsta, Ørstaleikane","2021-08-29|Ørsta Stadion|Ørsta, Ørstaleikane",True,
42305,Liten Ball 150gram,True,2021,11,"25,55",,3,Ørsta IL,2021-06-20,Molde Idrettspark,"Molde, KM for Møre og Romsdal","2021-06-20|Molde Idrettspark|Molde, KM for Møre og Romsdal",True,
42305,"Lengde (Sone 0,5m)",False,2021,11,"3,57",,1,Ørsta IL,2021-04-20,Ørstahallen,"Ørsta, Treningsstemne","2021-04-20|Ørstahallen|Ørsta, Treningsstemne",True,
42305,Lengde uten tilløp,False,2021,11,"1,83",,2,Ørsta IL,2021-04-20,Ørstahallen,"Ørsta, Treningsstemne","2021-04-20|Ørstahallen|Ørsta, Treningsstemne",True,
10004622,60 meter,False,2025,11,"10,20",,2,Jølster IL,2025-03-30,Skeihallen,"Jølster, Innandørsstemne","2025-03-30|Skeihallen|Jølster, Innandørsstemne",True,
10004622,Liten Ball 150gram,False,2025,11,"19,45",,2,Jølster IL,2025-03-30,Skeihallen,"Jølster, Innandørsstemne","2025-03-30|Skeihallen|Jølster, Innandørsstemne",True,
49698,100 meter,True,2019,15,"16,32","-1,5",3,Jølster IL,2019-05-19,Skei Stadion,"Jølster, Åpningstemne","2019-05-19|Skei Stadion|Jølster, Åpningstemne",True,
49698,600 meter,True,2018,14,"2,10,01",,2,Jølster IL,2018-05-20,Vik Stadion,"Vik, Vikjastafettstemna","2018-05-20|Vik Stadion|Vik, Vikjastafettstemna",True,
49698,800 meter,True,2019,15,"2.56,44",,3,Jølster IL,2019-05-19,Skei Stadion,"Jølster, Åpningstemne","2019-05-19|Skei Stadion|Jølster, Åpningstemne",True,
49698,3000 meter,True,2020,16,"12,51,70",,2,Jølster IL,2020-09-09,Gaupne Stadion,"Gaupne, Friidrettsturnè Gaupe","2020-09-09|Gaupne Stadion|Gaupne, Friidrettsturnè Gaupe",True,
10025683,5 km,True,2024,54,"26,28",,3,Åsane CK,2024-05-09,Åsane,"Åsane, Åsaneløpet 2024","2024-05-09|Åsane|Åsane, Åsaneløpet 2024",False,Ikke medlem av NFIF
47438,60 meter,True,2018,14,"9,35","-3,9",3,Jølster IL,2018-05-20,Vik Stadion,"Vik, Vikjastafettstemna","2018-05-20|Vik Stadion|Vik, Vikjastafettstemna",True,
47438,100 meter,True,2019,15,"13,62","-0,9",3,Jølster IL,2019-05-19,Skei Stadion,"Jølster, Åpningstemne","2019-05-19|Skei Stadion|Jølster, Åpningstemne",True,
47438,100 meter,True,2019,15,"14,022Jølster IL09.06.19Vik, Vikjastafett og stemnaManglende informasjon om vind",,2,Jølster IL,2019-06-09,Vik Stadion,"Vik, Vikjastafett og stemna","2019-06-09|Vik Stadion|Vik, Vikjastafett og stemna",False,Manglende informasjon om vind
47438,600 meter,True,2018,14,"2,02,11",,3,Jølster IL,2018-05-20,Vik Stadion,"Vik, Vikjastafettstemna","2018-05-20|Vik Stadion|Vik, Vikjastafettstemna",True,
47438,Høyde,True,2019,15,"1,35",,1,Jølster IL,2019-05-19,Skei Stadion,"Jølster, Åpningstemne","2019-05-19|Skei Stadion|Jølster, Åpningstemne",True,
47438,"Kule 4,0kg",True,2019,15,"8,11",,1,Jølster IL,2019-05-19,Skei Stadion,"Jølster, Åpningstemne","2019-05-19|Skei Stadion|Jølster, Åpningstemne",True,
47438,"Kule 4,0kg",True,2019,15,"7,68",,1,Jølster IL,2019-06-09,Vik Stadion,"Vik, Vikjastafett og stemna","2019-06-09|Vik Stadion|Vik, Vikjastafett og stemna",True,
47438,"Kule 4,0kg",True,2018,14,"7,69",,2,Jølster IL,2018-05-20,Vik Stadion,"Vik, Vikjastafettstemna","2018-05-20|Vik Stadion|Vik, Vikjastafettstemna",True,
47438,40 meter,False,2018,14,"6,4",,2,Jølster IL,2018-03-03,Strynehallen,"Stryn, Strynehalleikane 2018","2018-03-03|Strynehallen|Stryn, Strynehalleikane 2018",True,
10001091,10 km,True,2024,53,"48,07",,1,ukjent,2024-03-14,Åsane,"Åsane, Åsane løpskarusell 2024 Løp 4","2024-03-14|Åsane|Åsane, Åsane løpskarusell 2024 Løp 4",False,Ikke medlem av NFIF
10001091,10 km,True,2024,53,"48,29",,1,ukjent,2024-05-09,Åsane,"Åsane, Åsaneløpet 2024","2024-05-09|Åsane|Åsane, Åsaneløpet 2024",False,Ikke medlem av NFIF
10001091,10 km,True,2024,53,"49,08",,1,ukjent,2024-02-01,Åsane,"Åsane, Åsane Løpskarusell 2024 Løp 2","2024-02-01|Åsane|Åsane, Åsane Løpskarusell 2024 Løp 2",False,Ikke medlem av NFIF
10001091,10 km,True,2024,53,"49,28",,1,ukjent,2024-02-22,Åsane,"Åsane, Åsane Løpskarusell 2024 Løp 3","2024-02-22|Åsane|Åsane, Åsane Løpskarusell 2024 Løp 3",False,Ikke medlem av NFIF
10001091,10 km,True,2024,53,"49,52",,1,ukjent,2024-01-11,Åsane,"Åsane, Åsane Løpskarusell 2024 Løp 1","2024-01-11|Åsane|Åsane, Åsane Løpskarusell 2024 Løp 1",False,Ikke medlem av NFIF
10001091,10 km,True,2022,51,"49,59",,3,ukjent,2022-03-10,Åsane,"Åsane, Åsane Løpskarusell 2022 Løp 3","2022-03-10|Åsane|Åsane, Åsane Løpskarusell 2022 Løp 3",False,Ikke medlem av NFIF
10001091,10 km,True,2022,51,"50,26",,2,ukjent,2022-01-27,Åsane,"Åsane, Åsane Løpskarusell 2022 Løp 1","2022-01-27|Åsane|Åsane, Åsane Løpskarusell 2022 Løp 1",False,Ikke medlem av NFIF
10001091,10 km,True,2022,51,"50,28",,2,ukjent,2022-03-31,Åsane,"Åsane, Åsane Løpskarusell 2022 Løp 4","2022-03-31|Åsane|Åsane, Åsane Løpskarusell 2022 Løp 4",False,Ikke medlem av NFIF
10001091,10 km,True,2022,51,"52,12",,2,ukjent,2022-02-10,Åsane,"Åsane, Åsane Løpskarusell 2022 Løp 2","2022-02-10|Åsane|Åsane, Åsane Løpskarusell 2022 Løp 2",False,Ikke medlem av NFIF
50519,60 meter,True,2018,12,"9,63","-2,3",5,IL Bjarg,2018-09-22,Fana Stadion,"Fana, Stor-KM","2018-09-22|Fana Stadion|Fana, Stor-KM",True,
50519,"Lengde (Sone 0,5m)",True,2018,12,"3,99","+1,6",3,IL Bjarg,2018-09-22,Fana Stadion,"Fana, Stor-KM","2018-09-22|Fana Stadion|Fana, Stor-KM",True,
10019916,10 km,True,2024,51,"55,13",,1,ukjent,2024-02-10,Oslo,"Oslo, Bislett Indoor Marathon","2024-02-10|Oslo|Oslo, Bislett Indoor Marathon",False,Ikke medlem av NFIF
10019916,Halvmaraton,True,2024,51,"1,52,16",,1,ukjent,2024-02-10,Oslo,"Oslo, Bislett Indoor Marathon","2024-02-10|Oslo|Oslo, Bislett Indoor Marathon",False,Ikke medlem av NFIF
10019916,Maraton,True,2024,51,"3,41,56",,4,ukjent,2024-02-10,Oslo,"Oslo, Bislett Indoor Marathon","2024-02-10|Oslo|Oslo, Bislett Indoor Marathon",False,Ikke medlem av NFIF
993,"Kule 4,0kg",True,2012,20,"8,75",,3,Gloppen Friidrettslag,2012-06-24,Loggane Stadion,"Gloppen, Loggane Open","2012-06-24|Loggane Stadion|Gloppen, Loggane Open",True,
993,"Kule 4,0kg",True,2011,19,"8,25",,2,Gloppen Friidrettslag,2011-04-03,Loggane Stadion,"Gloppen, Loggane Open","2011-04-03|Loggane Stadion|Gloppen, Loggane Open",True,
993,"Diskos 1,0kg",True,2018,26,"44,55",,6,Gloppen Friidrettslag,2018-08-19,Byrkjelo Stadion,"Byrkjelo, NM 2018","2018-08-19|Byrkjelo Stadion|Byrkjelo, NM 2018",True,
993,"Diskos 1,0kg",True,2018,26,"43,08",,2,Gloppen Friidrettslag,2018-07-12,Byrkjelo Stadion,"Byrkjelo, Seriestemne","2018-07-12|Byrkjelo Stadion|Byrkjelo, Seriestemne",True,
993,"Diskos 1,0kg",True,2014,22,"43,10",,3,Gloppen Friidrettslag,2014-08-10,Sentralidrettsanlegget i Fredrikstad,"Fredrikstad, Junior NM 2014","2014-08-10|Sentralidrettsanlegget i Fredrikstad|Fredrikstad, Junior NM 2014",True,
993,"Diskos 1,0kg",True,2014,22,"41,78",,8,Gloppen Friidrettslag,2014-08-22,Jessheim Friidrettsstadion,"Jessheim, NM 2014","2014-08-22|Jessheim Friidrettsstadion|Jessheim, NM 2014",True,
993,"Diskos 1,0kg",True,2013,21,"43,15",,1,Gloppen Friidrettslag,2013-06-29,Byrkjelo Stadion,"Byrkjelo, Sparebankleikane","2013-06-29|Byrkjelo Stadion|Byrkjelo, Sparebankleikane",True,
993,"Diskos 1,0kg",True,2013,21,"41,03",,2,Gloppen Friidrettslag,2013-08-04,Svenningmoen Friidrettsanlegg,"Overhalla, Junior NM","2013-08-04|Svenningmoen Friidrettsanlegg|Overhalla, Junior NM",True,
993,"Diskos 1,0kg",True,2013,21,"40,95",,7,Gloppen Friidrettslag,2013-08-23,Greveskogen Idrettspark,"Greveskogen, NM 2013","2013-08-23|Greveskogen Idrettspark|Greveskogen, NM 2013",True,
993,"Diskos 1,0kg",True,2013,21,"40,46",,2,Gloppen Friidrettslag,2013-06-14,Nadderud Stadion,"Nadderud, DNB Tyrvinglekene","2013-06-14|Nadderud Stadion|Nadderud, DNB Tyrvinglekene",True,
993,"Diskos 1,0kg",True,2013,21,"39,69",,2,Gloppen Friidrettslag,2013-07-21,Loggane Stadion,"Gloppen, Loggane Open","2013-07-21|Loggane Stadion|Gloppen, Loggane Open",True,
993,"Diskos 1,0kg",True,2012,20,"41,80",,7-fi,Gloppen Friidrettslag,2012-08-24,Kristiansand Stadion,"Kristiansand, Job Zone NM Friidrett 2012","2012-08-24|Kristiansand Stadion|Kristiansand, Job Zone NM Friidrett 2012",True,
993,"Diskos 1,0kg",True,2012,20,"41,60",,2,Gloppen Friidrettslag,2012-08-05,Loggane Stadion,"Gloppen, Loggane Open","2012-08-05|Loggane Stadion|Gloppen, Loggane Open",True,
993,"Diskos 1,0kg",True,2012,20,"41,38",,5-kv,Gloppen Friidrettslag,2012-08-24,Kristiansand Stadion,"Kristiansand, Job Zone NM Friidrett 2012","2012-08-24|Kristiansand Stadion|Kristiansand, Job Zone NM Friidrett 2012",True,
993,"Diskos 1,0kg",True,2012,20,"41,22",,3,Gloppen Friidrettslag,2012-07-29,Prestfoss Idrettspark,"Sigdal, Necon NM JR 2012","2012-07-29|Prestfoss Idrettspark|Sigdal, Necon NM JR 2012",True,
993,"Diskos 1,0kg",True,2012,20,"40,69",,3,Gloppen Friidrettslag,2012-08-19,Bislett Stadion,"Oslo/Bi, Mizuno Norway Games 2012","2012-08-19|Bislett Stadion|Oslo/Bi, Mizuno Norway Games 2012",True,
993,"Diskos 1,0kg",True,2012,20,"40,11",,2,Gloppen Friidrettslag,2012-05-27,Norges Idrettshøyskole,"Oslo/NIH, Kaststevne","2012-05-27|Norges Idrettshøyskole|Oslo/NIH, Kaststevne",True,
993,"Diskos 1,0kg",True,2012,20,"39,96",,2,Gloppen Friidrettslag,2012-08-01,Loggane Stadion,"Gloppen, Kastkarusellen 3. runde","2012-08-01|Loggane Stadion|Gloppen, Kastkarusellen 3. runde",True,
993,"Diskos 1,0kg",True,2012,20,"39,35",,1,Gloppen Friidrettslag,2012-06-24,Loggane Stadion,"Gloppen, Loggane Open","2012-06-24|Loggane Stadion|Gloppen, Loggane Open",True,
993,"Diskos 1,0kg",True,2012,20,"38,96",,1,Gloppen Friidrettslag,2012-06-30,Byrkjelo Stadion,"Byrkjelo, Sparebankleikane","2012-06-30|Byrkjelo Stadion|Byrkjelo, Sparebankleikane",True,
993,"Diskos 1,0kg",True,2012,20,"37,70",,3,Gloppen Friidrettslag,2012-07-08,Loggane Stadion,"Gloppen, Loggane Open","2012-07-08|Loggane Stadion|Gloppen, Loggane Open",True,
993,"Diskos 1,0kg",True,2012,20,"33,48",,2,Gloppen Friidrettslag,2012-05-27,Romerike Friidrettstadion,"Lillestrøm, Romerikslekene 2012","2012-05-27|Romerike Friidrettstadion|Lillestrøm, Romerikslekene 2012",True,
993,"Diskos 1,0kg",True,2011,19,"40,97",,1,Gloppen Friidrettslag,2011-08-21,Bislett Stadion,"Oslo/Bi, JOB-ZONE Norway Games 2011","2011-08-21|Bislett Stadion|Oslo/Bi, JOB-ZONE Norway Games 2011",True,
993,"Diskos 1,0kg",True,2011,19,"38,90",,9,Gloppen Friidrettslag,2011-08-12,Byrkjelo Stadion,"Byrkjelo, NM senior 2011","2011-08-12|Byrkjelo Stadion|Byrkjelo, NM senior 2011",True,
993,"Diskos 1,0kg",True,2011,19,"38,35",,1,Gloppen Friidrettslag,2011-07-02,Byrkjelo Stadion,"Byrkjelo, Sparebankleikane 2011","2011-07-02|Byrkjelo Stadion|Byrkjelo, Sparebankleikane 2011",True,
993,"Diskos 1,0kg",True,2011,19,"37,70",,5-fi,Gloppen Friidrettslag,2011-08-07,Kristiansand Stadion,"Kristiansand, NM Jr 2011","2011-08-07|Kristiansand Stadion|Kristiansand, NM Jr 2011",True,
993,"Diskos 1,0kg",True,2011,19,"37,39",,1,Gloppen Friidrettslag,2011-06-25,Loggane Stadion,"Gloppen, Loggane Open","2011-06-25|Loggane Stadion|Gloppen, Loggane Open",True,
993,"Diskos 1,0kg",True,2011,19,"37,19",,5-kv,Gloppen Friidrettslag,2011-08-06,Kristiansand Stadion,"Kristiansand, NM Jr 2011","2011-08-06|Kristiansand Stadion|Kristiansand, NM Jr 2011",True,
993,"Diskos 1,0kg",True,2011,19,"37,15",,1,Gloppen Friidrettslag,2011-04-03,Loggane Stadion,"Gloppen, Loggane Open","2011-04-03|Loggane Stadion|Gloppen, Loggane Open",True,
993,"Diskos 1,0kg",True,2011,19,"36,53",,1,Gloppen Friidrettslag,2011-06-12,Loggane Stadion,"Gloppen, Loggane Open","2011-06-12|Loggane Stadion|Gloppen, Loggane Open",True,
9884,Høyde uten tilløp,False,2025,63,"1,20",,1,IL Fri,2025-01-27,Garnes Ungdomsskole,"Arna, Seriestevne i hopp u/tilløp","2025-01-27|Garnes Ungdomsskole|Arna, Seriestevne i hopp u/tilløp",True,
9884,Høyde uten tilløp,False,2025,63,"1,15",,1,IL Fri,2025-03-10,Garnes Ungdomsskole,"Arna, Seriestevne i hopp u/tilløp","2025-03-10|Garnes Ungdomsskole|Arna, Seriestevne i hopp u/tilløp",True,
9884,Høyde uten tilløp,False,2024,62,"1,20",,1,IL Fri,2024-03-11,Garnes Ungdomsskole,"Arna, Arnameisterskapen i hopp u/tilløp","2024-03-11|Garnes Ungdomsskole|Arna, Arnameisterskapen i hopp u/tilløp",True,
