athlete_id,event,is_outdoor,year,age,result,wind,placement,club,date,venue,competition,competition_key,is_approved,rejection_reason
9017,1500 meter,True,2012,13,"5,30,93",,2-h1,Laksevåg TIL,2012-08-24,Fana Stadion,"Fana, Gneistspelen 2012","2012-08-24|Fana Stadion|Fana, Gneistspelen 2012",True,
9017,1 mile,True,2022,23,"6,33,66",,1,Ås Idrettslag,2022-10-12,Ås Stadion,"Ås, Avslutningsstevnet i Ås","2022-10-12|Ås Stadion|Ås, Avslutningsstevnet i Ås",True,
9017,1 mile,True,2015,16,"5,35,47",,1,Laksevåg TIL,2015-08-23,Fana Stadion,"Fana, Gneistspelen 2015","2015-08-23|Fana Stadion|Fana, Gneistspelen 2015",True,
9017,2000 meter,True,2023,24,"8,18,13",,1,Ås Idrettslag,2023-08-28,Ås Stadion,"Ås, Sensommerstevne","2023-08-28|Ås Stadion|Ås, Sensommerstevne",True,
9017,2000 meter,True,2014,15,"7,10,85",,1,Laksevåg TIL,2014-06-01,Fana Stadion,"Fana, Framolekene 2014","2014-06-01|Fana Stadion|Fana, Framolekene 2014",True,
9017,2000 meter,True,2014,15,"7,16,25",,12,Laksevåg TIL,2014-09-07,Haugesund Friidrettsstadion,"Haugesund, Ungdomsmesterskapet 2014","2014-09-07|Haugesund Friidrettsstadion|Haugesund, Ungdomsmesterskapet 2014",True,
9017,3000 meter,True,2015,16,"11,05,76",,1,Laksevåg TIL,2015-05-08,Fana Stadion,"Fana, Karabinlekene 2015","2015-05-08|Fana Stadion|Fana, Karabinlekene 2015",True,
9017,"200 meter hekk (76,2cm)",True,2013,14,"38,25","-1,6",2,Laksevåg TIL,2013-06-08,Fana Stadion,"Fana, Stor-KM 2013","2013-06-08|Fana Stadion|Fana, Stor-KM 2013",True,
9017,"300 meter hekk (76,2cm)",True,2014,15,"53,00",,2,Laksevåg TIL,2014-05-31,Fana Stadion,"Fana, Framolekene 2014","2014-05-31|Fana Stadion|Fana, Framolekene 2014",True,
9017,"300 meter hekk (76,2cm)",True,2013,14,"57,45",,1,Laksevåg TIL,2013-09-30,Nygårdsmyren,"Bergen/La, Seriestevne","2013-09-30|Nygårdsmyren|Bergen/La, Seriestevne",True,
9017,"400 meter hekk (76,2cm)",True,2016,17,"1,13,28",,2-h1,Laksevåg TIL,2016-08-15,Nygårdsmyren,"Bergen/La, Seriestevne","2016-08-15|Nygårdsmyren|Bergen/La, Seriestevne",True,
9017,"1500 meter hinder (76,2cm)",True,2015,16,"5,36,12",,1-h1,Laksevåg TIL,2015-05-28,Fana Stadion,"Fana, Framolekene 2015","2015-05-28|Fana Stadion|Fana, Framolekene 2015",True,
9017,"1500 meter hinder (76,2cm)",True,2014,15,"5,55,77",,1,Laksevåg TIL,2014-05-29,Fana Stadion,"Fana, Framolekene 2014","2014-05-29|Fana Stadion|Fana, Framolekene 2014",True,
9017,"2000 meter hinder (76,2cm)",True,2016,17,"7,50,23",,1-h1,Laksevåg TIL,2016-06-02,Fana Stadion,"Fana, Framolekene 2016","2016-06-02|Fana Stadion|Fana, Framolekene 2016",True,
9017,"2000 meter hinder (76,2cm)",True,2016,17,"7,55,19",,1-h1,Laksevåg TIL,2016-09-03,Sandnes Stadion,"Sandnes, UM 2016","2016-09-03|Sandnes Stadion|Sandnes, UM 2016",True,
9017,Høyde,True,2014,15,"1,20",,1,Laksevåg TIL,2014-08-25,Nygårdsmyren,"Bergen/La, Seriestevne","2014-08-25|Nygårdsmyren|Bergen/La, Seriestevne",True,
9017,Høyde,True,2013,14,"1,00",,1,Laksevåg TIL,2013-09-30,Nygårdsmyren,"Bergen/La, Seriestevne","2013-09-30|Nygårdsmyren|Bergen/La, Seriestevne",True,
9017,Tresteg,True,2013,14,"6,651Laksevåg TIL15.05.13Bergen/La, SeriestevneManglende informasjon om vind",,1,Laksevåg TIL,2013-05-15,Nygårdsmyren,"Bergen/La, Seriestevne","2013-05-15|Nygårdsmyren|Bergen/La, Seriestevne",False,Manglende informasjon om vind
9017,200 meter,False,2015,16,"31,77",,4,Laksevåg TIL,2015-01-24,Leikvang Friidrettshall,"Leikvang, NornaLekene 2015","2015-01-24|Leikvang Friidrettshall|Leikvang, NornaLekene 2015",True,
9017,200 meter,False,2014,15,"31,86",,2-h1,Laksevåg TIL,2014-01-18,Leikvang Friidrettshall,"Leikvang, NornaLekene 2014","2014-01-18|Leikvang Friidrettshall|Leikvang, NornaLekene 2014",True,
9017,600 meter,False,2014,15,"1,52,11",,5-h1,Laksevåg TIL,2014-02-09,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2014","2014-02-09|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2014",True,
9017,600 meter,False,2013,14,"1,58,99",,4-h1,Laksevåg TIL,2013-02-10,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2013","2013-02-10|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2013",True,
9017,800 meter,False,2016,17,"2,30,55",,1-h1,Laksevåg TIL,2016-01-23,Leikvang Friidrettshall,"Leikvang, Nornalekene 2016","2016-01-23|Leikvang Friidrettshall|Leikvang, Nornalekene 2016",True,
9017,800 meter,False,2015,16,"2,31,10",,2,Laksevåg TIL,2015-01-24,Leikvang Friidrettshall,"Leikvang, NornaLekene 2015","2015-01-24|Leikvang Friidrettshall|Leikvang, NornaLekene 2015",True,
9017,800 meter,False,2014,15,"2,38,20",,4-h1,Laksevåg TIL,2014-03-08,Bærum Idrettspark,"Bærum, Sparebank1 UM inne 2014","2014-03-08|Bærum Idrettspark|Bærum, Sparebank1 UM inne 2014",True,
9017,800 meter,False,2014,15,"2,40,76",,1,Laksevåg TIL,2014-01-18,Leikvang Friidrettshall,"Leikvang, NornaLekene 2014","2014-01-18|Leikvang Friidrettshall|Leikvang, NornaLekene 2014",True,
9017,800 meter,False,2011,12,"2,51,42",,1,Laksevåg TIL,2011-12-30,Leikvang Friidrettshall,"Leikvang, Romjulsstevne","2011-12-30|Leikvang Friidrettshall|Leikvang, Romjulsstevne",True,
9017,1500 meter,False,2015,16,"5,09,64",,2-h1,Laksevåg TIL,2015-01-31,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2015","2015-01-31|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2015",True,
9017,1500 meter,False,2014,15,"5,18,01",,8,Laksevåg TIL,2014-03-09,Bærum Idrettspark,"Bærum, Sparebank1 UM inne 2014","2014-03-09|Bærum Idrettspark|Bærum, Sparebank1 UM inne 2014",True,
9017,1500 meter,False,2012,13,"5,32,85",,1,Laksevåg TIL,2012-01-07,Leikvang Friidrettshall,"Leikvang, NornaLekene 2012","2012-01-07|Leikvang Friidrettshall|Leikvang, NornaLekene 2012",True,
9017,1500 meter,False,2012,13,"5,41,25",,3-h1,Laksevåg TIL,2012-02-11,Leikvang Friidrettshall,"Leikvang, Pingvinlekene","2012-02-11|Leikvang Friidrettshall|Leikvang, Pingvinlekene",True,
9017,Høyde uten tilløp,False,2015,16,"1,11",,4,Laksevåg TIL,2015-01-10,Laksevåghallen,"Bergen/La, KM Hopp u/t","2015-01-10|Laksevåghallen|Bergen/La, KM Hopp u/t",True,
9017,Høyde uten tilløp,False,2014,15,"1,05",,4,Laksevåg TIL,2014-01-12,Laksevåghallen,"Bergen/La, KM Hopp u/t","2014-01-12|Laksevåghallen|Bergen/La, KM Hopp u/t",True,
9017,Høyde uten tilløp,False,2012,13,"0,83",,1,Laksevåg TIL,2012-03-23,Laksevåghallen,"Bergen/La, Seriestevne Hopp u/t","2012-03-23|Laksevåghallen|Bergen/La, Seriestevne Hopp u/t",True,
9017,Lengde uten tilløp,False,2019,20,"2,11",,1,Laksevåg TIL,2019-12-10,Laksevåghallen,"Bergen/La, Hopp u/t","2019-12-10|Laksevåghallen|Bergen/La, Hopp u/t",True,
9017,Lengde uten tilløp,False,2016,17,"2,02",,1,Laksevåg TIL,2016-12-13,Laksevåghallen,"Bergen/La, Hopp u/t","2016-12-13|Laksevåghallen|Bergen/La, Hopp u/t",True,
9017,Lengde uten tilløp,False,2015,16,"2,15",,1,Laksevåg TIL,2015-01-10,Laksevåghallen,"Bergen/La, KM Hopp u/t","2015-01-10|Laksevåghallen|Bergen/La, KM Hopp u/t",True,
9017,Lengde uten tilløp,False,2015,16,"2,03",,5,Laksevåg TIL,2015-01-10,Laksevåghallen,"Bergen/La, KM Hopp u/t","2015-01-10|Laksevåghallen|Bergen/La, KM Hopp u/t",True,
9017,Lengde uten tilløp,False,2015,16,"1,98",,1,Laksevåg TIL,2015-11-24,Laksevåghallen,"Bergen/La, Hopp u/t","2015-11-24|Laksevåghallen|Bergen/La, Hopp u/t",True,
9017,Lengde uten tilløp,False,2014,15,"2,09",,1,Laksevåg TIL,2014-03-25,Laksevåghallen,"Bergen/La, Hopp u/t","2014-03-25|Laksevåghallen|Bergen/La, Hopp u/t",True,
9017,Lengde uten tilløp,False,2014,15,"2,00",,5,Laksevåg TIL,2014-01-12,Laksevåghallen,"Bergen/La, KM Hopp u/t","2014-01-12|Laksevåghallen|Bergen/La, KM Hopp u/t",True,
9017,Lengde uten tilløp,False,2014,15,"2,00",,1,Laksevåg TIL,2014-11-18,Laksevåghallen,"Bergen/La, Seriestevne Hopp u/t","2014-11-18|Laksevåghallen|Bergen/La, Seriestevne Hopp u/t",True,
9017,Lengde uten tilløp,False,2012,13,"1,89",,2,Laksevåg TIL,2012-03-23,Laksevåghallen,"Bergen/La, Seriestevne Hopp u/t","2012-03-23|Laksevåghallen|Bergen/La, Seriestevne Hopp u/t",True,
9017,Tresteg uten tilløp,False,2014,15,"5,55",,1,Laksevåg TIL,2014-11-18,Laksevåghallen,"Bergen/La, Seriestevne Hopp u/t","2014-11-18|Laksevåghallen|Bergen/La, Seriestevne Hopp u/t",True,
21760,200 meter,True,2014,51,"29,45","+0,0",4-h5,Laksevåg TIL,2014-05-19,Nygårdsmyren,"Bergen/La, Seriestevne","2014-05-19|Nygårdsmyren|Bergen/La, Seriestevne",True,
21760,800 meter,False,2015,52,"2,26,06",,1,Laksevåg TIL,2015-03-08,Leikvang Friidrettshall,"Leikvang, NM Veteran Inne 2015","2015-03-08|Leikvang Friidrettshall|Leikvang, NM Veteran Inne 2015",True,
21760,Lengde uten tilløp,False,2016,53,"2,24",,4,Laksevåg TIL,2016-03-08,Laksevåghallen,"Bergen/La, Hopp u/t","2016-03-08|Laksevåghallen|Bergen/La, Hopp u/t",True,
21760,Lengde uten tilløp,False,2015,52,"2,26",,4,Laksevåg TIL,2015-01-10,Laksevåghallen,"Bergen/La, KM Hopp u/t","2015-01-10|Laksevåghallen|Bergen/La, KM Hopp u/t",True,
21760,Lengde uten tilløp,False,2014,51,"2,31",,1,Laksevåg TIL,2014-03-25,Laksevåghallen,"Bergen/La, Hopp u/t","2014-03-25|Laksevåghallen|Bergen/La, Hopp u/t",True,
10011611,60 meter,True,2023,13,"9,3(ok)",,1,Sport Torghatten IL,2023-08-16,Nordhus Stadion,"Brønnøysund, Friidrettsstevne","2023-08-16|Nordhus Stadion|Brønnøysund, Friidrettsstevne",True,
10011611,600 meter,True,2023,13,"2,30,4",,7,Sport Torghatten IL,2023-08-16,Nordhus Stadion,"Brønnøysund, Friidrettsstevne","2023-08-16|Nordhus Stadion|Brønnøysund, Friidrettsstevne",True,
33164,60 meter,True,2018,14,"8,09","-0,3",2-h4,Sandnessjøen IL,2018-09-09,Måndalen Stadion,"Måndalen, Lerøylekene","2018-09-09|Måndalen Stadion|Måndalen, Lerøylekene",True,
33164,60 meter,True,2018,14,"8,13","-0,2",1-h2,Sandnessjøen IL,2018-06-03,Øverlands Minde,"Stjørdal, BDO-lekene 2018","2018-06-03|Øverlands Minde|Stjørdal, BDO-lekene 2018",True,
33164,60 meter,True,2018,14,"8,15","+0,6",5-fi,Sandnessjøen IL,2018-09-09,Måndalen Stadion,"Måndalen, Lerøylekene","2018-09-09|Måndalen Stadion|Måndalen, Lerøylekene",True,
33164,60 meter,True,2018,14,"8,18","+0,8",1,Sandnessjøen IL,2018-05-27,Sømna Stadion,"Vik, HSB-cup","2018-05-27|Sømna Stadion|Vik, HSB-cup",True,
33164,60 meter,True,2017,13,"8,40","+1,8",1,Sandnessjøen IL,2017-08-19,Mørkvedlia Idrettspark,"Bodø, Sparebank1 lekene 2017","2017-08-19|Mørkvedlia Idrettspark|Bodø, Sparebank1 lekene 2017",True,
33164,60 meter,True,2017,13,"8,73","-1,9",1,Sandnessjøen IL,2017-06-03,Sømna Stadion,"Vik, HSB-cup","2017-06-03|Sømna Stadion|Vik, HSB-cup",True,
33164,60 meter,True,2017,13,"8,81","-0,7",2,Sandnessjøen IL,2017-05-25,Sømna Stadion,"Vik, Kretstevne","2017-05-25|Sømna Stadion|Vik, Kretstevne",True,
33164,60 meter,True,2017,13,"8,84","+0,1",3-h3,Sandnessjøen IL,2017-09-10,Øverlands Minde,"Stjørdal, Lerøy-lekene 2017","2017-09-10|Øverlands Minde|Stjørdal, Lerøy-lekene 2017",True,
33164,60 meter,True,2015,11,"10,10","+1,8",1,Sandnessjøen IL,2015-06-06,Sømna Stadion,"Vik, HSB-cup friidrett","2015-06-06|Sømna Stadion|Vik, HSB-cup friidrett",True,
33164,60 meter,True,2018,14,"8,21","+3,7",1,Sandnessjøen IL,2018-08-19,Svenningmoen Friidrettsanlegg,"Overhalla, Vindsprint Overhalla","2018-08-19|Svenningmoen Friidrettsanlegg|Overhalla, Vindsprint Overhalla",False,For mye vind/Assisting wind
33164,200 meter,True,2019,15,"26,08","-0,7",5-h1,Sandnessjøen IL,2019-06-01,Øverlands Minde,"Stjørdal, BDO-lekene 2019","2019-06-01|Øverlands Minde|Stjørdal, BDO-lekene 2019",True,
33164,200 meter,True,2017,13,"27,43","+2,2",4-h3,Sandnessjøen IL,2017-09-09,Øverlands Minde,"Stjørdal, Lerøy-lekene 2017","2017-09-09|Øverlands Minde|Stjørdal, Lerøy-lekene 2017",False,For mye vind/Assisting wind
33164,600 meter,True,2018,14,"1,31,83",,2,Sandnessjøen IL,2018-06-02,Øverlands Minde,"Stjørdal, BDO-lekene 2018","2018-06-02|Øverlands Minde|Stjørdal, BDO-lekene 2018",True,
33164,600 meter,True,2018,14,"1,32,13",,2-h2,Sandnessjøen IL,2018-09-08,Måndalen Stadion,"Måndalen, Lerøylekene","2018-09-08|Måndalen Stadion|Måndalen, Lerøylekene",True,
33164,600 meter,True,2018,14,"1,33,89",,1,Sandnessjøen IL,2018-08-19,Svenningmoen Friidrettsanlegg,"Overhalla, Vindsprint Overhalla","2018-08-19|Svenningmoen Friidrettsanlegg|Overhalla, Vindsprint Overhalla",True,
33164,600 meter,True,2018,14,"1,37,67",,1,Sandnessjøen IL,2018-05-27,Sømna Stadion,"Vik, HSB-cup","2018-05-27|Sømna Stadion|Vik, HSB-cup",True,
33164,600 meter,True,2017,13,"1,43,18",,6,Sandnessjøen IL,2017-09-09,Øverlands Minde,"Stjørdal, Lerøy-lekene 2017","2017-09-09|Øverlands Minde|Stjørdal, Lerøy-lekene 2017",True,
33164,600 meter,True,2017,13,"1,43,40",,1,Sandnessjøen IL,2017-08-20,Mørkvedlia Idrettspark,"Bodø, Sparebank1 lekene 2017","2017-08-20|Mørkvedlia Idrettspark|Bodø, Sparebank1 lekene 2017",True,
33164,600 meter,True,2017,13,"1,44,27",,1,Sandnessjøen IL,2017-06-03,Sømna Stadion,"Vik, HSB-cup","2017-06-03|Sømna Stadion|Vik, HSB-cup",True,
33164,600 meter,True,2015,11,"1,59,31",,1,Sandnessjøen IL,2015-06-06,Sømna Stadion,"Vik, HSB-cup friidrett","2015-06-06|Sømna Stadion|Vik, HSB-cup friidrett",True,
33164,"1500 meter hinder (76,2cm)",True,2019,15,"5,01,05",,2,Sandnessjøen IL,2019-09-06,Jessheim Friidrettsstadion,"Jessheim, UM","2019-09-06|Jessheim Friidrettsstadion|Jessheim, UM",True,
33164,Høyde,True,2019,15,"1,68",,5,Sandnessjøen IL,2019-09-07,Jessheim Friidrettsstadion,"Jessheim, UM","2019-09-07|Jessheim Friidrettsstadion|Jessheim, UM",True,
33164,Høyde,True,2019,15,"1,65",,1,Sandnessjøen IL,2019-05-25,Sømna Stadion,"Vik, HSB-cup","2019-05-25|Sømna Stadion|Vik, HSB-cup",True,
33164,Høyde,True,2019,15,"1,65",,1,Sandnessjøen IL,2019-06-02,Øverlands Minde,"Stjørdal, BDO-lekene 2019","2019-06-02|Øverlands Minde|Stjørdal, BDO-lekene 2019",True,
33164,Høyde,True,2018,14,"1,65",,1,Sandnessjøen IL,2018-05-27,Sømna Stadion,"Vik, HSB-cup","2018-05-27|Sømna Stadion|Vik, HSB-cup",True,
33164,Høyde,True,2018,14,"1,60",,1,Sandnessjøen IL,2018-06-03,Øverlands Minde,"Stjørdal, BDO-lekene 2018","2018-06-03|Øverlands Minde|Stjørdal, BDO-lekene 2018",True,
33164,Høyde,True,2018,14,"1,55",,3,Sandnessjøen IL,2018-06-17,Nadderud Stadion,"Nadderud, Oslo Sportslager Tyrvinglekene","2018-06-17|Nadderud Stadion|Nadderud, Oslo Sportslager Tyrvinglekene",True,
33164,Høyde,True,2018,14,"1,51",,1,Sandnessjøen IL,2018-09-09,Måndalen Stadion,"Måndalen, Lerøylekene","2018-09-09|Måndalen Stadion|Måndalen, Lerøylekene",True,
33164,Høyde,True,2017,13,"1,60",,1,Sandnessjøen IL,2017-08-19,Mørkvedlia Idrettspark,"Bodø, Sparebank1 lekene 2017","2017-08-19|Mørkvedlia Idrettspark|Bodø, Sparebank1 lekene 2017",True,
33164,Høyde,True,2017,13,"1,53",,1,Sandnessjøen IL,2017-05-25,Sømna Stadion,"Vik, Kretstevne","2017-05-25|Sømna Stadion|Vik, Kretstevne",True,
33164,Høyde,True,2017,13,"1,51",,1,Sandnessjøen IL,2017-09-10,Øverlands Minde,"Stjørdal, Lerøy-lekene 2017","2017-09-10|Øverlands Minde|Stjørdal, Lerøy-lekene 2017",True,
33164,Lengde,True,2019,15,"5,10","-4,2",8,Sandnessjøen IL,2019-09-07,Jessheim Friidrettsstadion,"Jessheim, UM","2019-09-07|Jessheim Friidrettsstadion|Jessheim, UM",True,
33164,Lengde,True,2018,14,"5,61","+0,7",1,Sandnessjøen IL,2018-06-02,Øverlands Minde,"Stjørdal, BDO-lekene 2018","2018-06-02|Øverlands Minde|Stjørdal, BDO-lekene 2018",True,
33164,Lengde,True,2018,14,"5,39","+0,0",1,Sandnessjøen IL,2018-09-08,Måndalen Stadion,"Måndalen, Lerøylekene","2018-09-08|Måndalen Stadion|Måndalen, Lerøylekene",True,
33164,Lengde,True,2018,14,"5,16","+1,8",1,Sandnessjøen IL,2018-08-19,Svenningmoen Friidrettsanlegg,"Overhalla, Vindsprint Overhalla","2018-08-19|Svenningmoen Friidrettsanlegg|Overhalla, Vindsprint Overhalla",True,
33164,Lengde,True,2018,14,"5,57","+4,9",4,Sandnessjøen IL,2018-06-15,Nadderud Stadion,"Nadderud, Oslo Sportslager Tyrvinglekene","2018-06-15|Nadderud Stadion|Nadderud, Oslo Sportslager Tyrvinglekene",False,For mye vind/Assisting wind
33164,"Lengde (Sone 0,5m)",True,2017,13,"5,19","+1,6",(-),Sandnessjøen IL,2017-09-09,Øverlands Minde,"Stjørdal, Lerøy-lekene 2017","2017-09-09|Øverlands Minde|Stjørdal, Lerøy-lekene 2017",True,
33164,"Lengde (Sone 0,5m)",True,2017,13,"4,88","+0,3",1,Sandnessjøen IL,2017-08-20,Mørkvedlia Idrettspark,"Bodø, Sparebank1 lekene 2017","2017-08-20|Mørkvedlia Idrettspark|Bodø, Sparebank1 lekene 2017",True,
33164,"Lengde (Sone 0,5m)",True,2017,13,"4,87","+0,1",1,Sandnessjøen IL,2017-06-03,Sømna Stadion,"Vik, HSB-cup","2017-06-03|Sømna Stadion|Vik, HSB-cup",True,
33164,"Lengde (Sone 0,5m)",True,2015,11,"3,17(ok)",,3,Sandnessjøen IL,2015-06-06,Sømna Stadion,"Vik, HSB-cup friidrett","2015-06-06|Sømna Stadion|Vik, HSB-cup friidrett",True,
33164,"Lengde (Sone 0,5m)",True,2017,13,"5,29","+2,6",1,Sandnessjøen IL,2017-09-09,Øverlands Minde,"Stjørdal, Lerøy-lekene 2017","2017-09-09|Øverlands Minde|Stjørdal, Lerøy-lekene 2017",False,For mye vind/Assisting wind
33164,Spyd 600gram,True,2019,15,"24,35",,1,Sandnessjøen IL,2019-06-01,Øverlands Minde,"Stjørdal, BDO-lekene 2019","2019-06-01|Øverlands Minde|Stjørdal, BDO-lekene 2019",True,
33164,60 meter,False,2019,15,"8,04",,5,Sandnessjøen IL,2019-01-19,Steinkjerhallen,"Steinkjer, Steinkjer Indoor 2019","2019-01-19|Steinkjerhallen|Steinkjer, Steinkjer Indoor 2019",True,
33164,60 meter,False,2018,14,"8,08",,2,Sandnessjøen IL,2018-01-20,Steinkjerhallen,"Steinkjer, Steinkjer Indoor","2018-01-20|Steinkjerhallen|Steinkjer, Steinkjer Indoor",True,
33164,60 meter,False,2017,13,"8,5",,1,Sandnessjøen IL,2017-11-18,Nordlandshallen,"Bodø, Treningsstevne","2017-11-18|Nordlandshallen|Bodø, Treningsstevne",True,
33164,200 meter,False,2018,14,"25,95",,3,Sandnessjøen IL,2018-01-20,Steinkjerhallen,"Steinkjer, Steinkjer Indoor","2018-01-20|Steinkjerhallen|Steinkjer, Steinkjer Indoor",True,
33164,Høyde,False,2019,15,"1,70",,1,Sandnessjøen IL,2019-01-19,Steinkjerhallen,"Steinkjer, Steinkjer Indoor 2019","2019-01-19|Steinkjerhallen|Steinkjer, Steinkjer Indoor 2019",True,
33164,Høyde,False,2017,13,"1,55",,1,Sandnessjøen IL,2017-11-18,Nordlandshallen,"Bodø, Treningsstevne","2017-11-18|Nordlandshallen|Bodø, Treningsstevne",True,
33164,Lengde,False,2019,15,"4,79",,1,Sandnessjøen IL,2019-01-20,Steinkjerhallen,"Steinkjer, Steinkjer Indoor 2019","2019-01-20|Steinkjerhallen|Steinkjer, Steinkjer Indoor 2019",True,
33164,Lengde,False,2018,14,"5,22",,1,Sandnessjøen IL,2018-01-20,Steinkjerhallen,"Steinkjer, Steinkjer Indoor","2018-01-20|Steinkjerhallen|Steinkjer, Steinkjer Indoor",True,
33164,"Kule 4,0kg",False,2019,15,"11,22",,3,Sandnessjøen IL,2019-01-19,Steinkjerhallen,"Steinkjer, Steinkjer Indoor 2019","2019-01-19|Steinkjerhallen|Steinkjer, Steinkjer Indoor 2019",True,
33164,"Kule 4,0kg",False,2019,15,"10,53",,11,Sandnessjøen IL,2019-03-01,Ulsteinhallen,"Ulsteinvik, Ungdomsmesterskapet innendørs 2019","2019-03-01|Ulsteinhallen|Ulsteinvik, Ungdomsmesterskapet innendørs 2019",True,
10025654,5 km,True,2024,32,"22,32",,15,ukjent,2024-05-09,Åsane,"Åsane, Åsaneløpet 2024","2024-05-09|Åsane|Åsane, Åsaneløpet 2024",False,Ikke medlem av NFIF
27385,60 meter,True,2014,11,"12,2(ok)",,22,Lone Skole,2014-06-02,Arna Idrettspark,"Arna, Arnaleikane - skulestevne 5-7.klasse","2014-06-02|Arna Idrettspark|Arna, Arnaleikane - skulestevne 5-7.klasse",True,
51242,Høyde,True,2018,15,"1,40",,22,Vøyenenga Skole,2018-09-18,Nadderud Stadion,"Nadderud, Skolemesterskap ungdomsskoler Bærum","2018-09-18|Nadderud Stadion|Nadderud, Skolemesterskap ungdomsskoler Bærum",True,
10029320,3000 meter,True,2025,33,"8,45,74",,4,Sportsklubben Vidar,2025-03-22,Bislett Stadion,"Oslo/Bi, Bislett Distanseserie","2025-03-22|Bislett Stadion|Oslo/Bi, Bislett Distanseserie",True,
61000,60 meter,True,2019,12,"10,2","+0,0",6,Lånke IL Friidrett,2019-08-25,Tønsåsen Idrettssenter,"Stjørdal, Tønsåslekene 2019","2019-08-25|Tønsåsen Idrettssenter|Stjørdal, Tønsåslekene 2019",True,
61000,60 meter,True,2019,12,"9,7","+3,5",2,Lånke IL Friidrett,2019-08-22,Tønsåsen Idrettssenter,"Stjørdal, Klubbmesterskap del 3 / Seriestevne","2019-08-22|Tønsåsen Idrettssenter|Stjørdal, Klubbmesterskap del 3 / Seriestevne",False,For mye vind/Assisting wind
61000,100 meter,True,2019,12,"16,6","-1,2",6,Lånke IL Friidrett,2019-08-25,Tønsåsen Idrettssenter,"Stjørdal, Tønsåslekene 2019","2019-08-25|Tønsåsen Idrettssenter|Stjørdal, Tønsåslekene 2019",True,
61000,200 meter,True,2019,12,"34,0","+2,4",2,Lånke IL Friidrett,2019-08-22,Tønsåsen Idrettssenter,"Stjørdal, Klubbmesterskap del 3 / Seriestevne","2019-08-22|Tønsåsen Idrettssenter|Stjørdal, Klubbmesterskap del 3 / Seriestevne",False,For mye vind/Assisting wind
61000,600 meter,True,2019,12,"2,28,0",,2,Lånke IL Friidrett,2019-08-25,Tønsåsen Idrettssenter,"Stjørdal, Tønsåslekene 2019","2019-08-25|Tønsåsen Idrettssenter|Stjørdal, Tønsåslekene 2019",True,
61000,Høyde,True,2019,12,"1,00",,6,Lånke IL Friidrett,2019-08-25,Tønsåsen Idrettssenter,"Stjørdal, Tønsåslekene 2019","2019-08-25|Tønsåsen Idrettssenter|Stjørdal, Tønsåslekene 2019",True,
61000,"Lengde (Sone 0,5m)",True,2019,12,"3,29","+0,2",3,Lånke IL Friidrett,2019-08-22,Tønsåsen Idrettssenter,"Stjørdal, Klubbmesterskap del 3 / Seriestevne","2019-08-22|Tønsåsen Idrettssenter|Stjørdal, Klubbmesterskap del 3 / Seriestevne",True,
61000,"Lengde (Sone 0,5m)",True,2019,12,"3,18","+0,0",5,Lånke IL Friidrett,2019-08-25,Tønsåsen Idrettssenter,"Stjørdal, Tønsåslekene 2019","2019-08-25|Tønsåsen Idrettssenter|Stjørdal, Tønsåslekene 2019",True,
61000,"Kule 3,0kg",True,2019,12,"6,67",,2,Lånke IL Friidrett,2019-08-22,Tønsåsen Idrettssenter,"Stjørdal, Klubbmesterskap del 3 / Seriestevne","2019-08-22|Tønsåsen Idrettssenter|Stjørdal, Klubbmesterskap del 3 / Seriestevne",True,
61000,Liten Ball 150gram,True,2019,12,"27,00",,5,Lånke IL Friidrett,2019-08-22,Tønsåsen Idrettssenter,"Stjørdal, Klubbmesterskap del 3 / Seriestevne","2019-08-22|Tønsåsen Idrettssenter|Stjørdal, Klubbmesterskap del 3 / Seriestevne",True,
28703,1000 meter,True,2018,53,"5,41,3",,9,Skjelstadmark IL,2018-06-13,Øverlands Minde,"Stjørdal, Nybrottkarusellen","2018-06-13|Øverlands Minde|Stjørdal, Nybrottkarusellen",True,
28703,1000 meter,True,2017,52,"6,08,1",,14,Skjelstadmark IL,2017-06-14,Øverlands Minde,"Stjørdal, Nybrottkarusellen 3","2017-06-14|Øverlands Minde|Stjørdal, Nybrottkarusellen 3",True,
28703,1000 meter,True,2016,51,"6,36,7",,16,Skjelstadmark IL,2016-06-15,Øverlands Minde,"Stjørdal, Nybrottkarusellen 3","2016-06-15|Øverlands Minde|Stjørdal, Nybrottkarusellen 3",True,
28703,1000 meter,True,2015,50,"5,44,4",,15,Skjelstadmark IL,2015-06-16,Øverlands Minde,"Stjørdal, Nybrottkarusellen","2015-06-16|Øverlands Minde|Stjørdal, Nybrottkarusellen",True,
28703,1000 meter,True,2014,49,"5,44,7",,12,Skjelstadmark IL,2014-08-27,Øverlands Minde,"Stjørdal, Nybrottkarusellen 3","2014-08-27|Øverlands Minde|Stjørdal, Nybrottkarusellen 3",True,
