athlete_id,event,is_outdoor,year,age,result,wind,placement,club,date,venue,competition,competition_key,is_approved,rejection_reason
56104,Lengde,True,2023,15,"4,54","+1,6",(-),Hurdal IL,2023-09-09,Fana Stadion,"Fana, UM 2023","2023-09-09|Fana Stadion|Fana, UM 2023",True,
56104,Lengde,True,2022,14,"4,33","-0,1",1,Hurdal IL,2022-07-10,Midtkiløra Stadion,"Stjørdal, Sona-Lekene","2022-07-10|Midtkiløra Stadion|Stjørdal, Sona-Lekene",True,
56104,Lengde,True,2022,14,"4,33","+1,7",5,Hurdal IL,2022-08-06,Jessheim Friidrettsstadion,"Jessheim, Norgeslekene","2022-08-06|Jessheim Friidrettsstadion|Jessheim, Norgeslekene",True,
56104,Lengde,True,2022,14,"4,02","+0,4",9,Hurdal IL,2022-06-19,Stampesletta,"Lillehammer, Veidekkelekene","2022-06-19|Stampesletta|Lillehammer, Veidekkelekene",True,
56104,Lengde,True,2022,14,"3,95","-2,7",6,Hurdal IL,2022-08-20,Sentralidrettsanlegget i Nittedal,"Nittedal, Nittedalslekene 2022","2022-08-20|Sentralidrettsanlegget i Nittedal|Nittedal, Nittedalslekene 2022",True,
56104,Lengde,True,2023,15,"4,90","+3,7",5,Hurdal IL,2023-09-09,Fana Stadion,"Fana, UM 2023","2023-09-09|Fana Stadion|Fana, UM 2023",False,For mye vind/Assisting wind
56104,"Lengde (Sone 0,5m)",True,2021,13,"4,62","+0,0",2,Hurdal IL,2021-09-25,Stovnerbanen,"Oslo/St, KM Oslo & Akershus 11-19","2021-09-25|Stovnerbanen|Oslo/St, KM Oslo & Akershus 11-19",True,
56104,"Lengde (Sone 0,5m)",True,2021,13,"4,59","+0,0",3,Hurdal IL,2021-09-18,Nadderud Stadion,"Nadderud, Tyrvinglekene 2021","2021-09-18|Nadderud Stadion|Nadderud, Tyrvinglekene 2021",True,
56104,"Lengde (Sone 0,5m)",True,2021,13,"4,31","+0,6",3,Hurdal IL,2021-08-07,Jessheim Friidrettsstadion,"Jessheim, Norgeslekene","2021-08-07|Jessheim Friidrettsstadion|Jessheim, Norgeslekene",True,
56104,"Lengde (Sone 0,5m)",True,2021,13,"4,31","+0,1",8,Hurdal IL,2021-09-11,Rjukan Stadion,"Rjukan, Lerøylekene Østlandet 2021","2021-09-11|Rjukan Stadion|Rjukan, Lerøylekene Østlandet 2021",True,
56104,"Lengde (Sone 0,5m)",True,2021,13,"4,21","+0,1",2,Hurdal IL,2021-08-28,Romerike Friidrettstadion,"Lillestrøm, Romerikslekene 2021","2021-08-28|Romerike Friidrettstadion|Lillestrøm, Romerikslekene 2021",True,
56104,"Lengde (Sone 0,5m)",True,2020,12,"3,80","+1,6",(-),Hurdal IL,2020-08-08,Jessheim Friidrettsstadion,"Jessheim, Norgeslekene","2020-08-08|Jessheim Friidrettsstadion|Jessheim, Norgeslekene",True,
56104,"Lengde (Sone 0,5m)",True,2020,12,"3,49","+0,4",2,Hurdal IL,2020-07-02,Svenningmoen Friidrettsanlegg,"Overhalla, 3-kamp/NA-karusell","2020-07-02|Svenningmoen Friidrettsanlegg|Overhalla, 3-kamp/NA-karusell",True,
56104,"Lengde (Sone 0,5m)",True,2020,12,"3,89","+3,1",4,Hurdal IL,2020-08-08,Jessheim Friidrettsstadion,"Jessheim, Norgeslekene","2020-08-08|Jessheim Friidrettsstadion|Jessheim, Norgeslekene",False,For mye vind/Assisting wind
56104,"Kule 2,0kg",True,2020,12,"6,93",,3,Hurdal IL,2020-08-09,Jessheim Friidrettsstadion,"Jessheim, Norgeslekene","2020-08-09|Jessheim Friidrettsstadion|Jessheim, Norgeslekene",True,
56104,"Kule 2,0kg",True,2020,12,"6,58",,3,Hurdal IL,2020-07-02,Svenningmoen Friidrettsanlegg,"Overhalla, 3-kamp/NA-karusell","2020-07-02|Svenningmoen Friidrettsanlegg|Overhalla, 3-kamp/NA-karusell",True,
56104,"Kule 3,0kg",True,2022,14,"7,04",,5,Hurdal IL,2022-08-20,Sentralidrettsanlegget i Nittedal,"Nittedal, Nittedalslekene 2022","2022-08-20|Sentralidrettsanlegget i Nittedal|Nittedal, Nittedalslekene 2022",True,
56104,60 meter,False,2024,16,"8,32",,4-fi,Hurdal IL,2024-02-11,Bærum Idrettspark,"Bærum, Tyrvinglekene Inne","2024-02-11|Bærum Idrettspark|Bærum, Tyrvinglekene Inne",True,
56104,60 meter,False,2024,16,"8,36",,1,Hurdal IL,2024-02-03,Nes Arena,"Hvam, Norgeslekene inne","2024-02-03|Nes Arena|Hvam, Norgeslekene inne",True,
56104,60 meter,False,2024,16,"8,38",,5-h2,Hurdal IL,2024-02-11,Bærum Idrettspark,"Bærum, Tyrvinglekene Inne","2024-02-11|Bærum Idrettspark|Bærum, Tyrvinglekene Inne",True,
56104,60 meter,False,2024,16,"8,64",,6-fi-A,Hurdal IL,2024-01-06,Eva Lisa Holtz Arena,"Karlstad/SWE, Distriktskampen","2024-01-06|Eva Lisa Holtz Arena|Karlstad/SWE, Distriktskampen",True,
56104,60 meter,False,2023,15,"8,49",,2-h2,Hurdal IL,2023-02-04,Nes Arena,"Hvam, Norgeslekene Inne","2023-02-04|Nes Arena|Hvam, Norgeslekene Inne",True,
56104,60 meter,False,2023,15,"8,49",,7-h4,Hurdal IL,2023-02-11,Bærum Idrettspark,"Bærum, Tyrvinglekene Inne 2023","2023-02-11|Bærum Idrettspark|Bærum, Tyrvinglekene Inne 2023",True,
56104,60 meter,False,2023,15,"8,56",,2-h2,Hurdal IL,2023-03-11,Stangehallen,"Stange, Bamselekene","2023-03-11|Stangehallen|Stange, Bamselekene",True,
56104,60 meter,False,2023,15,"8,81",,5-fi,Hurdal IL,2023-03-11,Stangehallen,"Stange, Bamselekene","2023-03-11|Stangehallen|Stange, Bamselekene",True,
56104,60 meter,False,2022,14,"8,71",,1,Hurdal IL,2022-12-03,Nes Arena,"Hvam, Låvefesten","2022-12-03|Nes Arena|Hvam, Låvefesten",True,
56104,60 meter,False,2022,14,"8,83",,4,Hurdal IL,2022-01-22,Nes Arena,"Hvam, Norgeslekene","2022-01-22|Nes Arena|Hvam, Norgeslekene",True,
56104,60 meter,False,2021,13,"8,94",,3,Hurdal IL,2021-12-04,Nes Arena,"Hvam, Låvefesten","2021-12-04|Nes Arena|Hvam, Låvefesten",True,
56104,60 meter,False,2019,11,"9,98",,3-h1,Hurdal IL,2019-03-24,Stangehallen,"Stange, Bamselekene 2019","2019-03-24|Stangehallen|Stange, Bamselekene 2019",True,
56104,60 meter,False,2019,11,"10,30",,4-h1,Hurdal IL,2019-12-07,Nes Arena,"Hvam, Låvefesten","2019-12-07|Nes Arena|Hvam, Låvefesten",True,
56104,200 meter,False,2023,15,"29,83",,2-h2,Hurdal IL,2023-02-05,Nes Arena,"Hvam, Norgeslekene Inne","2023-02-05|Nes Arena|Hvam, Norgeslekene Inne",True,
56104,200 meter,False,2022,14,"30,05",,1-h1,Hurdal IL,2022-01-23,Nes Arena,"Hvam, Norgeslekene","2022-01-23|Nes Arena|Hvam, Norgeslekene",True,
56104,200 meter,False,2021,13,"31,08",,3,Hurdal IL,2021-12-04,Nes Arena,"Hvam, Låvefesten","2021-12-04|Nes Arena|Hvam, Låvefesten",True,
56104,600 meter,False,2019,11,"2,22,48",,7-h3,Hurdal IL,2019-03-23,Stangehallen,"Stange, Bamselekene 2019","2019-03-23|Stangehallen|Stange, Bamselekene 2019",True,
56104,Stav,False,2024,16,"2,90",,2,Hurdal IL,2024-01-06,Eva Lisa Holtz Arena,"Karlstad/SWE, Distriktskampen","2024-01-06|Eva Lisa Holtz Arena|Karlstad/SWE, Distriktskampen",True,
56104,Stav,False,2023,15,"2,90",,1,Hurdal IL,2023-11-25,Bærum Idrettspark,"Bærum, Julestemne 2023","2023-11-25|Bærum Idrettspark|Bærum, Julestemne 2023",True,
56104,Stav,False,2023,15,"2,70",,1,Hurdal IL,2023-03-05,Ulsteinhallen,"Ulsteinvik, UM innendørs 2023","2023-03-05|Ulsteinhallen|Ulsteinvik, UM innendørs 2023",True,
56104,Stav,False,2023,15,"2,70",,2,Ullensaker/Kisa IL,2023-12-02,Nes Arena,"Hvam, Låvefesten","2023-12-02|Nes Arena|Hvam, Låvefesten",True,
56104,Stav,False,2023,15,"2,65",,1,Hurdal IL,2023-02-11,Bærum Idrettspark,"Bærum, Tyrvinglekene Inne 2023","2023-02-11|Bærum Idrettspark|Bærum, Tyrvinglekene Inne 2023",True,
56104,Stav,False,2023,15,"2,65",,1,Hurdal IL,2023-12-16,Bærum Idrettspark,"Bærum, Førjulsspretten","2023-12-16|Bærum Idrettspark|Bærum, Førjulsspretten",True,
56104,Stav,False,2023,15,"2,60",,1,Hurdal IL,2023-02-05,Nes Arena,"Hvam, Norgeslekene Inne","2023-02-05|Nes Arena|Hvam, Norgeslekene Inne",True,
56104,Stav,False,2023,15,"2,55",,1,Hurdal IL,2023-05-11,Nes Arena,"Hvam, Stavstevne","2023-05-11|Nes Arena|Hvam, Stavstevne",True,
56104,Stav,False,2022,14,"2,70",,1,Hurdal IL,2022-12-03,Nes Arena,"Hvam, Låvefesten","2022-12-03|Nes Arena|Hvam, Låvefesten",True,
56104,Stav,False,2022,14,"2,45",,1,Hurdal IL,2022-12-17,Bærum Idrettspark,"Bærum, Førjulsspretten","2022-12-17|Bærum Idrettspark|Bærum, Førjulsspretten",True,
56104,Lengde,False,2024,16,"4,70",,5,Hurdal IL,2024-02-09,Bærum Idrettspark,"Bærum, Tyrvinglekene Inne","2024-02-09|Bærum Idrettspark|Bærum, Tyrvinglekene Inne",True,
56104,Lengde,False,2024,16,"4,66",,3,Hurdal IL,2024-02-04,Nes Arena,"Hvam, Norgeslekene inne","2024-02-04|Nes Arena|Hvam, Norgeslekene inne",True,
56104,Lengde,False,2023,15,"4,83",,2,Hurdal IL,2023-12-02,Nes Arena,"Hvam, Låvefesten","2023-12-02|Nes Arena|Hvam, Låvefesten",True,
56104,Lengde,False,2023,15,"3,78",,13,Hurdal IL,2023-02-11,Bærum Idrettspark,"Bærum, Tyrvinglekene Inne 2023","2023-02-11|Bærum Idrettspark|Bærum, Tyrvinglekene Inne 2023",True,
56104,Lengde,False,2022,14,"3,91",,6,Hurdal IL,2022-01-23,Nes Arena,"Hvam, Norgeslekene","2022-01-23|Nes Arena|Hvam, Norgeslekene",True,
56104,"Lengde (Sone 0,5m)",False,2021,13,"4,58",,1,Hurdal IL,2021-12-04,Nes Arena,"Hvam, Låvefesten","2021-12-04|Nes Arena|Hvam, Låvefesten",True,
56104,"Lengde (Sone 0,5m)",False,2019,11,"3,65",,3,Hurdal IL,2019-12-07,Nes Arena,"Hvam, Låvefesten","2019-12-07|Nes Arena|Hvam, Låvefesten",True,
56104,"Lengde (Sone 0,5m)",False,2019,11,"3,07",,26,Hurdal IL,2019-03-24,Stangehallen,"Stange, Bamselekene 2019","2019-03-24|Stangehallen|Stange, Bamselekene 2019",True,
56104,"Kule 2,0kg",False,2019,11,"5,90",,2,Hurdal IL,2019-12-07,Nes Arena,"Hvam, Låvefesten","2019-12-07|Nes Arena|Hvam, Låvefesten",True,
56104,"Kule 2,0kg",False,2019,11,"5,35",,19,Hurdal IL,2019-03-23,Stangehallen,"Stange, Bamselekene 2019","2019-03-23|Stangehallen|Stange, Bamselekene 2019",True,
34004,60 meter,True,2015,12,"10,98","+1,7",4-h3,Mathopen Skole,2015-05-20,Nygårdsmyren,"Bergen/La, Seriestevne/Skolestevne","2015-05-20|Nygårdsmyren|Bergen/La, Seriestevne/Skolestevne",True,
34004,"Lengde (Sone 0,5m)",True,2015,12,"2,80(ok)",,8,Mathopen Skole,2015-05-20,Nygårdsmyren,"Bergen/La, Seriestevne/Skolestevne","2015-05-20|Nygårdsmyren|Bergen/La, Seriestevne/Skolestevne",True,
3112,Høyde uten tilløp,False,2011,14,"0,90",,4,Hurdal IL,2011-01-18,Hurdal Ungdomsskole,"Hurdal, Spensten 2011","2011-01-18|Hurdal Ungdomsskole|Hurdal, Spensten 2011",True,
3112,Lengde uten tilløp,False,2011,14,"1,72",,4,Hurdal IL,2011-01-18,Hurdal Ungdomsskole,"Hurdal, Spensten 2011","2011-01-18|Hurdal Ungdomsskole|Hurdal, Spensten 2011",True,
3112,Tresteg uten tilløp,False,2011,14,"5,27",,4,Hurdal IL,2011-01-18,Hurdal Ungdomsskole,"Hurdal, Spensten 2011","2011-01-18|Hurdal Ungdomsskole|Hurdal, Spensten 2011",True,
7224,60 meter,True,2011,11,"9,73","+0,0",3-fi,Asker Sk. Friidrett,2011-06-12,Føyka Stadion,"Asker, Askerlekene 2011","2011-06-12|Føyka Stadion|Asker, Askerlekene 2011",True,
7224,60 meter,True,2011,11,"9,82","+0,3",3-h2,Asker Sk. Friidrett,2011-06-12,Føyka Stadion,"Asker, Askerlekene 2011","2011-06-12|Føyka Stadion|Asker, Askerlekene 2011",True,
7224,Høyde,True,2011,11,"1,10",,3,Asker Sk. Friidrett,2011-06-12,Føyka Stadion,"Asker, Askerlekene 2011","2011-06-12|Føyka Stadion|Asker, Askerlekene 2011",True,
7224,"Lengde (Sone 0,5m)",True,2011,11,"3,32","+0,0",5,Asker Sk. Friidrett,2011-06-11,Føyka Stadion,"Asker, Askerlekene 2011","2011-06-11|Føyka Stadion|Asker, Askerlekene 2011",True,
10026705,100 meter,True,2024,13,"15,32","-1,8",5,Turn & IL Hovding,2024-09-14,Leikvang Stadion,"Leikvang, Bergenslekene 2024","2024-09-14|Leikvang Stadion|Leikvang, Bergenslekene 2024",True,
10026705,Lengde,True,2025,14,"4,01","-0,9",2,Turn & IL Hovding,2025-05-31,Fana Stadion,"Fana, Framolekene 2025","2025-05-31|Fana Stadion|Fana, Framolekene 2025",True,
10026705,"Lengde (Sone 0,5m)",True,2024,13,"3,74","+1,8",5,Turn & IL Hovding,2024-09-14,Leikvang Stadion,"Leikvang, Bergenslekene 2024","2024-09-14|Leikvang Stadion|Leikvang, Bergenslekene 2024",True,
10026705,"Diskos 1,0kg",True,2025,14,"17,22",,2,Turn & IL Hovding,2025-06-24,Skansemyren Idrettsplass,"Bergen, Skansemyren kastkarusell 6","2025-06-24|Skansemyren Idrettsplass|Bergen, Skansemyren kastkarusell 6",True,
10026705,Spyd 400gram,True,2024,13,"27,63",,1,Turn & IL Hovding,2024-09-21,Knarvik Stadion,"Knarvik, Skansemyren kastkarusell 10","2024-09-21|Knarvik Stadion|Knarvik, Skansemyren kastkarusell 10",True,
10026705,Spyd 400gram,True,2024,13,"27,37",,2,Turn & IL Hovding,2024-09-14,Leikvang Stadion,"Leikvang, Bergenslekene 2024","2024-09-14|Leikvang Stadion|Leikvang, Bergenslekene 2024",True,
10026705,Spyd 600gram,True,2025,14,"26,89",,2,Turn & IL Hovding,2025-06-01,Fana Stadion,"Fana, Framolekene 2025","2025-06-01|Fana Stadion|Fana, Framolekene 2025",True,
10026705,Spyd 600gram,True,2025,14,"24,08",,1,Turn & IL Hovding,2025-09-13,Leikvang Stadion,"Leikvang, Bergenslekene 2025","2025-09-13|Leikvang Stadion|Leikvang, Bergenslekene 2025",True,
10026705,Spyd 600gram,True,2025,14,"21,93",,2,Turn & IL Hovding,2025-06-24,Skansemyren Idrettsplass,"Bergen, Skansemyren kastkarusell 6","2025-06-24|Skansemyren Idrettsplass|Bergen, Skansemyren kastkarusell 6",True,
10026705,60 meter,False,2025,14,"9,21",,5,Turn & IL Hovding,2025-02-15,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2025","2025-02-15|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2025",True,
10026705,Høyde,False,2025,14,"1,30",,5,Turn & IL Hovding,2025-02-15,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2025","2025-02-15|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2025",True,
10026705,Lengde,False,2025,14,"3,93",,5,Turn & IL Hovding,2025-02-16,Leikvang Friidrettshall,"Leikvang, Pingvinlekene 2025","2025-02-16|Leikvang Friidrettshall|Leikvang, Pingvinlekene 2025",True,
10026705,Lengde,False,2025,14,"3,79",,3,Turn & IL Hovding,2025-01-19,Leikvang Friidrettshall,"Leikvang, Nornalekene 2025","2025-01-19|Leikvang Friidrettshall|Leikvang, Nornalekene 2025",True,
20233,3000 meter,False,2016,47,"13,13,4",,15,Ranheim Idrettslag,2016-01-11,Ranheim Friidrettshall,"Ranheim, Trøndersk Vinterkarusell løp 4","2016-01-11|Ranheim Friidrettshall|Ranheim, Trøndersk Vinterkarusell løp 4",True,
20233,3000 meter,False,2014,45,"11,44,0",,7,ukjent,2014-01-13,Ranheim Friidrettshall,"Ranheim, Vinterkarusellen løp 4","2014-01-13|Ranheim Friidrettshall|Ranheim, Vinterkarusellen løp 4",False,Ikke medlem av NFIF
20233,3000 meter,False,2013,44,"11,48,8",,7,ukjent,2013-12-09,Ranheim Friidrettshall,"Ranheim, Vinterkarusellen løp 3","2013-12-09|Ranheim Friidrettshall|Ranheim, Vinterkarusellen løp 3",False,Ikke medlem av NFIF
45324,60 meter,True,2017,11,"10,87","-0,7",4,Mandal & Halse IL,2017-08-30,Mandal Idrettspark,"Mandal, Treningsstevne","2017-08-30|Mandal Idrettspark|Mandal, Treningsstevne",True,
45324,600 meter,True,2017,11,"2,23,81",,3,Mandal & Halse IL,2017-08-30,Mandal Idrettspark,"Mandal, Treningsstevne","2017-08-30|Mandal Idrettspark|Mandal, Treningsstevne",True,
45324,Høyde,True,2017,11,"1,20",,1,Mandal & Halse IL,2017-08-30,Mandal Idrettspark,"Mandal, Treningsstevne","2017-08-30|Mandal Idrettspark|Mandal, Treningsstevne",True,
6817,60 meter,True,2011,13,"9,2","+0,0",1,Brandbu IF,2011-05-25,Brandbu Stadion,"Brandbu, Avancia cup 1","2011-05-25|Brandbu Stadion|Brandbu, Avancia cup 1",True,
6817,"Kule 3,0kg",True,2011,13,"7,72",,2,Brandbu IF,2011-05-25,Brandbu Stadion,"Brandbu, Avancia cup 1","2011-05-25|Brandbu Stadion|Brandbu, Avancia cup 1",True,
6817,Spyd 400gram,True,2011,13,"22,16",,2,Brandbu IF,2011-05-25,Brandbu Stadion,"Brandbu, Avancia cup 1","2011-05-25|Brandbu Stadion|Brandbu, Avancia cup 1",True,
30596,"Kule 7,26kg",True,2015,45,"5,83",,1,Rana FIK,2015-05-12,Sagbakken Stadion,"Rana, Banecup I 2015","2015-05-12|Sagbakken Stadion|Rana, Banecup I 2015",True,
24612,60 meter,True,2015,11,"9,7","-1,0",1,Rana FIK,2015-05-12,Sagbakken Stadion,"Rana, Banecup I 2015","2015-05-12|Sagbakken Stadion|Rana, Banecup I 2015",True,
24612,"Kule 2,0kg",True,2015,11,"5,39",,1,Rana FIK,2015-05-12,Sagbakken Stadion,"Rana, Banecup I 2015","2015-05-12|Sagbakken Stadion|Rana, Banecup I 2015",True,
21639,60 meter,False,2014,11,"11,99",,6-h2,IL Tyrving,2014-03-23,Stangehallen,"Stange, Bamselekene 2014","2014-03-23|Stangehallen|Stange, Bamselekene 2014",True,
21639,600 meter,False,2014,11,"2,39,33",,7-h1,IL Tyrving,2014-03-22,Stangehallen,"Stange, Bamselekene 2014","2014-03-22|Stangehallen|Stange, Bamselekene 2014",True,
21639,"Lengde (Sone 0,5m)",False,2014,11,"2,44",,40,IL Tyrving,2014-03-22,Stangehallen,"Stange, Bamselekene 2014","2014-03-22|Stangehallen|Stange, Bamselekene 2014",True,
21639,"Kule 2,0kg",False,2014,11,"5,35",,29,IL Tyrving,2014-03-23,Stangehallen,"Stange, Bamselekene 2014","2014-03-23|Stangehallen|Stange, Bamselekene 2014",True,
17741,60 meter,True,2013,14,"9,24","+1,6",8-h5,IL Tyrving,2013-06-15,Nadderud Stadion,"Nadderud, DNB Tyrvinglekene","2013-06-15|Nadderud Stadion|Nadderud, DNB Tyrvinglekene",True,
17741,100 meter,True,2014,15,"14,87","-0,7",5,IL Tyrving,2014-05-06,Nadderud Stadion,"Nadderud, Løpsstevne","2014-05-06|Nadderud Stadion|Nadderud, Løpsstevne",True,
17741,200 meter,True,2014,15,"28,66","+0,1",6-h1,IL Tyrving,2014-05-31,Føyka Stadion,"Asker, Askerlekene 2014","2014-05-31|Føyka Stadion|Asker, Askerlekene 2014",True,
17741,600 meter,True,2014,15,"1,46,30",,9-h1,IL Tyrving,2014-05-06,Nadderud Stadion,"Nadderud, Løpsstevne","2014-05-06|Nadderud Stadion|Nadderud, Løpsstevne",True,
17741,600 meter,True,2013,14,"1,51,50",,9-h2,IL Tyrving,2013-06-14,Nadderud Stadion,"Nadderud, DNB Tyrvinglekene","2013-06-14|Nadderud Stadion|Nadderud, DNB Tyrvinglekene",True,
17741,800 meter,True,2014,15,"2,21,00",,5-h1,IL Tyrving,2014-06-14,Nadderud Stadion,"Nadderud, DNB Tyrvinglekene","2014-06-14|Nadderud Stadion|Nadderud, DNB Tyrvinglekene",True,
17741,1500 meter,True,2014,15,"4,58,66",,5,IL Tyrving,2014-05-31,Føyka Stadion,"Asker, Askerlekene 2014","2014-05-31|Føyka Stadion|Asker, Askerlekene 2014",True,
17741,1500 meter,True,2013,14,"5,11,04",,11-h1,IL Tyrving,2013-06-16,Nadderud Stadion,"Nadderud, DNB Tyrvinglekene","2013-06-16|Nadderud Stadion|Nadderud, DNB Tyrvinglekene",True,
17741,2000 meter,True,2014,15,"6,51,03",,21,IL Tyrving,2014-06-13,Nadderud Stadion,"Nadderud, DNB Tyrvinglekene","2014-06-13|Nadderud Stadion|Nadderud, DNB Tyrvinglekene",True,
17741,3000 meter,True,2016,17,"10,11,70",,7,Fossum IF,2016-06-10,Nadderud Stadion,"Nadderud, Oslo Sportslager Tyrvinglekene","2016-06-10|Nadderud Stadion|Nadderud, Oslo Sportslager Tyrvinglekene",True,
32680,800 meter,True,2015,15,"3,01,64",,11-h3,Belset Skole,2015-09-10,Nadderud Stadion,"Nadderud, U-skolemesterskap Bærum","2015-09-10|Nadderud Stadion|Nadderud, U-skolemesterskap Bærum",True,
19877,800 meter,True,2018,15,"3,01,08",,10-h2,IL Tyrving,2018-09-18,Nadderud Stadion,"Nadderud, Skolemesterskap ungdomsskoler Bærum","2018-09-18|Nadderud Stadion|Nadderud, Skolemesterskap ungdomsskoler Bærum",True,
19877,800 meter,True,2017,14,"2,51,54",,6-h2,IL Tyrving,2017-09-14,Nadderud Stadion,"Nadderud, Skolemesterskap ungdomsskolene i Bærum","2017-09-14|Nadderud Stadion|Nadderud, Skolemesterskap ungdomsskolene i Bærum",True,
19877,Lengde,True,2017,14,"3,98","+0,0",2,IL Tyrving,2017-09-14,Nadderud Stadion,"Nadderud, Skolemesterskap ungdomsskolene i Bærum","2017-09-14|Nadderud Stadion|Nadderud, Skolemesterskap ungdomsskolene i Bærum",True,
19877,60 meter,False,2016,13,"9,86",,6-h6,IL Tyrving,2016-03-12,Stangehallen,"Stange, Bamselekene 2016","2016-03-12|Stangehallen|Stange, Bamselekene 2016",True,
19877,60 meter,False,2016,13,"9,96",,7-h3,IL Tyrving,2016-02-20,Bærum Idrettspark,"Bærum, Nyttårslekene/KM Oslo og Akershus","2016-02-20|Bærum Idrettspark|Bærum, Nyttårslekene/KM Oslo og Akershus",True,
19877,60 meter,False,2016,13,"10,00",,6-h2,IL Tyrving,2016-01-18,Bærum Idrettspark,"Bærum, Indoor Games","2016-01-18|Bærum Idrettspark|Bærum, Indoor Games",True,
19877,60 meter,False,2014,11,"10,70",,5-h4,IL Tyrving,2014-03-23,Stangehallen,"Stange, Bamselekene 2014","2014-03-23|Stangehallen|Stange, Bamselekene 2014",True,
19877,200 meter,False,2016,13,"32,77",,5-h2,IL Tyrving,2016-03-13,Stangehallen,"Stange, Bamselekene 2016","2016-03-13|Stangehallen|Stange, Bamselekene 2016",True,
19877,200 meter,False,2016,13,"33,34",,6-h2,IL Tyrving,2016-02-21,Bærum Idrettspark,"Bærum, Nyttårslekene/KM Oslo og Akershus","2016-02-21|Bærum Idrettspark|Bærum, Nyttårslekene/KM Oslo og Akershus",True,
19877,600 meter,False,2016,13,"2,07,76",,6-h2,IL Tyrving,2016-03-12,Stangehallen,"Stange, Bamselekene 2016","2016-03-12|Stangehallen|Stange, Bamselekene 2016",True,
19877,600 meter,False,2014,11,"2,11,80",,2-h1,IL Tyrving,2014-03-22,Stangehallen,"Stange, Bamselekene 2014","2014-03-22|Stangehallen|Stange, Bamselekene 2014",True,
19877,800 meter,False,2016,13,"2,59,29",,4,IL Tyrving,2016-02-21,Bærum Idrettspark,"Bærum, Nyttårslekene/KM Oslo og Akershus","2016-02-21|Bærum Idrettspark|Bærum, Nyttårslekene/KM Oslo og Akershus",True,
19877,1500 meter,False,2016,13,"6,37,28",,9,IL Tyrving,2016-01-18,Bærum Idrettspark,"Bærum, Indoor Games","2016-01-18|Bærum Idrettspark|Bærum, Indoor Games",True,
19877,Høyde,False,2016,13,"1,05",,38,IL Tyrving,2016-03-12,Stangehallen,"Stange, Bamselekene 2016","2016-03-12|Stangehallen|Stange, Bamselekene 2016",True,
19877,"Lengde (Sone 0,5m)",False,2016,13,"3,49",,12,IL Tyrving,2016-02-21,Bærum Idrettspark,"Bærum, Nyttårslekene/KM Oslo og Akershus","2016-02-21|Bærum Idrettspark|Bærum, Nyttårslekene/KM Oslo og Akershus",True,
19877,"Lengde (Sone 0,5m)",False,2016,13,"3,35",,19,IL Tyrving,2016-01-18,Bærum Idrettspark,"Bærum, Indoor Games","2016-01-18|Bærum Idrettspark|Bærum, Indoor Games",True,
19877,"Lengde (Sone 0,5m)",False,2016,13,"3,11",,44,IL Tyrving,2016-03-13,Stangehallen,"Stange, Bamselekene 2016","2016-03-13|Stangehallen|Stange, Bamselekene 2016",True,
19877,"Lengde (Sone 0,5m)",False,2014,11,"3,16",,32,IL Tyrving,2014-03-23,Stangehallen,"Stange, Bamselekene 2014","2014-03-23|Stangehallen|Stange, Bamselekene 2014",True,
19877,"Kule 2,0kg",False,2016,13,"6,63",,24,IL Tyrving,2016-03-12,Stangehallen,"Stange, Bamselekene 2016","2016-03-12|Stangehallen|Stange, Bamselekene 2016",True,
19877,"Kule 2,0kg",False,2016,13,"6,53",,10,IL Tyrving,2016-02-20,Bærum Idrettspark,"Bærum, Nyttårslekene/KM Oslo og Akershus","2016-02-20|Bærum Idrettspark|Bærum, Nyttårslekene/KM Oslo og Akershus",True,
19877,"Kule 2,0kg",False,2016,13,"6,16",,12,IL Tyrving,2016-01-18,Bærum Idrettspark,"Bærum, Indoor Games","2016-01-18|Bærum Idrettspark|Bærum, Indoor Games",True,
19877,"Kule 2,0kg",False,2014,11,"3,70",,47,IL Tyrving,2014-03-22,Stangehallen,"Stange, Bamselekene 2014","2014-03-22|Stangehallen|Stange, Bamselekene 2014",True,
10025833,10 km,True,2024,56,"46,56",,2,ukjent,2024-05-09,Eidsvoll,"Eidsvoll, Perseløpet","2024-05-09|Eidsvoll|Eidsvoll, Perseløpet",False,Ikke medlem av NFIF
10029121,60 meter,True,2025,13,"9,20","+0,6",4-h2,Nordre Land friidrett,2025-08-31,Rjukan Stadion,"Rjukan, Lerøyekene 2025 (Østlandet)","2025-08-31|Rjukan Stadion|Rjukan, Lerøyekene 2025 (Østlandet)",True,
10029121,60 meter,True,2025,13,"9,723Nordre Land friidrett24.05.25Gjøvik, Gjøvik- TotenlekeneManglende informasjon om vind",,3,Nordre Land friidrett,2025-05-24,Gjøvik Stadion,"Gjøvik, Gjøvik- Totenlekene","2025-05-24|Gjøvik Stadion|Gjøvik, Gjøvik- Totenlekene",False,Manglende informasjon om vind
